Name,Type,Host,RA dds,Dec dds,DiscDate
SN2001kl,Ia,A030851-0110,47.21370833333333,-1.1705708333333333,2001/01/22
SN2001km,Ia,A091138-0042,137.909540625,-0.711873611111111,2001/02/15
SN2001kn,Ia,A083210+4717,128.04089583333334,47.28892222222222,2001/03/13
SN2001ko,Ia,A141058+6450,212.74257083333336,64.84450138888889,2001/03/16
SN2001kp,Ia,A095153+0106,147.97102395833332,1.1012631944444444,2001/03/21
SN2001kq,Ia,A093334+5510,143.39255694444444,55.17184351851852,2001/03/23
SN2001kr,Ia,A095916+0058,149.816021875,0.9671868055555556,2001/03/26
SN2001ks,Ia,A075646+3659,119.19302083333332,36.986749074074076,2001/04/18
SN2001kt,Ia,A161713+4828,244.30533472222226,48.47227407407407,2001/05/25
SN2001ku,Ia,A133945+6323,204.93683437500002,62.891462499999996,2001/06/19
SN2002A,II,UGC 3804,110.65058124999999,71.5948611111111,2002/01/01
SN2002B,Ia,A054046-7151,85.19191875000001,-71.85419166666667,2002/01/07
SN2002C,II,IC 3376,186.96941875,27.001691666666666,2002/01/14
SN2002D,II,NGC 594,23.24083125,-16.53536111111111,2002/01/16
SN2002E,II,NGC 4129,182.22041875,-9.036999999999999,2002/01/16
SN2002F,II,UGC 2885,58.24383125,35.583558333333336,2002/01/17
SN2002G,Ia,CGCG 189-024,196.98025,34.08513888888889,2002/01/18
SN2002H,Ia,MCG -02-35-11,204.61491875000002,-10.72025,2002/01/19
SN2002I,Ia,IC 4229,200.6118875,-2.4178055555555553,2002/01/19
SN2002J,Ic,NGC 3464,163.65983125,-21.06488888888889,2002/01/21
SN2002P,Ia,A022905+0047,37.272666666666666,0.7889180555555555,2002/01/09
SN2002ab,Ia,A074855+1006,117.23208125,10.10175,2002/01/09
SN2002ad,Ia,A105012+5731,162.55079166666667,57.519888888888886,2002/01/09
SN2002am,Ia,A140203-1035,210.51308125,-10.589970833333334,2002/01/16
SN2002an,II,NGC 2575,125.69900000000001,24.294918055555556,2002/01/22
SN2002ao,Ic,UGC 9299,217.3989458333333,-0.0155,2002/01/25
SN2002ap,Ic BL,NGC 628,24.09940416666667,15.753649074074074,2002/01/29
SN2002aq,II,MCG -01-07-35,40.489331250000006,-6.796220833333333,2002/02/01
SN2002ar,Ia,NGC 3746,174.433,22.00955833333333,2002/02/03
SN2002as,II,UGC 3418,93.10437708333333,44.437999999999995,2002/02/04
SN2002at,II,NGC 3720,173.09130555555555,0.8024277777777779,2002/02/05
SN2002au,IIb,UGC 5100,143.65666875,5.837691666666666,2002/02/08
SN2002av,Ia,ESO 489-G7,92.02641875,-23.987000000000002,2002/02/08
SN2002aw,Ia,2MFGC 13321,249.37108125,40.88051851851852,2002/02/15
SN2002bf,Ia,CGCG 266-031,153.92629166666666,55.668529166666666,2002/02/22
SN2002bg,Ia,MCG +02-38-31,224.91345833333332,13.212361111111111,2002/02/23
SN2002bh,II,UGC 5286,147.77733124999997,9.001581944444444,2002/02/24
SN2002bi,Ia,UGC 8527,203.2267486111111,9.521668055555557,2002/02/25
SN2002bj,II,NGC 1821,77.94337708333333,-15.136331944444443,2002/02/28
SN2002bk,Ia,2MASX J09022690-0917450,135.61112708333334,-9.294081944444443,2002/02/09
SN2002bl,Ic BL,UGC 5499,153.07199999999997,27.864558333333335,2002/03/02
SN2002bm,Ic,MCG -01-32-19,187.57041875,-8.392999999999999,2002/03/06
SN2002bn,Ia,UGC 6527,173.16269583333334,52.94830555555556,2002/03/08
SN2002bo,Ia,NGC 3190,154.5271402777778,21.828203703703704,2002/03/09
SN2002bp,Ia-02cx,UGC 6332,169.82583125,20.806418055555554,2002/03/08
SN2002br,Ia,MCG +03-27-61,158.53716874999998,19.705691666666667,2002/03/09
SN2002bs,Ia,IC 4221,199.62625000000003,-14.608831944444443,2002/03/11
SN2002bt,Ia,UGC 8584,204.05499999999998,-1.0388319444444445,2002/03/25
SN2002bu,IIn,NGC 4242,184.40491666666668,45.646499999999996,2002/03/28
SN2002bv,II,UGC 4042,117.50470833333333,30.02561111111111,2002/03/29
SN2002bw,Ia,PGC 59990,259.14833124999996,-10.342168055555558,2002/03/30
SN2002bx,II,IC 2461,139.97908125,37.202308333333335,2002/03/31
SN2002by,Ia,ESO 139-G34,267.57741875,-59.56433194444444,2002/03/31
SN2002bz,Ia,MCG +05-34-33,216.16883125,26.626308333333334,2002/04/03
SN2002ca,II,UGC 8521,203.13119444444445,1.8450486111111113,2002/04/03
SN2002cb,II,MCG +08-24-34,196.0999152777778,47.59810740740741,2002/04/07
SN2002cc,Ia,SDSS J083402.21+553906.7,128.50820833333333,55.653441666666666,2002/04/04
SN2002cd,Ia,NGC 6916,305.89341875,58.3465,2002/04/08
SN2002ce,II,NGC 2604,128.34206145833335,29.533608333333337,2002/04/10
SN2002cf,Ia,NGC 4786,193.63041875,-6.856888888888888,2002/04/13
SN2002cg,Ic,UGC 10415,247.25200000000004,41.283427777777774,2002/04/13
SN2002ch,II,A111431+3348,168.63216874999998,33.80508194444444,2002/04/16
SN2002ci,Ia,UGC 10301,243.90812291666666,31.3215,2002/04/19
SN2002cj,Ic,ESO 582-G5,230.33629166666665,-19.857581944444448,2002/04/21
SN2002ck,Ia,UGC 10030,236.75308194444446,-0.9904120370370371,2002/04/23
SN2002cl,Ic,A134409-0012,206.04141875,-0.21605833333333335,2002/04/07
SN2002cm,II,A135203-1143,208.01529166666668,-11.719029166666667,2002/04/07
SN2002cn,Ia,A135321-1215,208.3385,-12.258191666666667,2002/04/07
SN2002co,II,A141053-1145,212.721,-11.756941666666666,2002/04/07
SN2002cp,Ic,NGC 3074,149.89979166666666,35.399279166666666,2002/04/28
SN2002cr,Ia,NGC 5468,211.65662291666666,-5.4394180555555565,2002/05/01
SN2002cs,Ia,NGC 6702,281.74983125,45.70547083333334,2002/05/05
SN2002cu,Ia,NGC 6575,272.71000000000004,31.108970833333338,2002/05/11
SN2002cv,Ia,NGC 3190,154.51533125,21.835018518518513,2002/05/13
SN2002cw,Ib,NGC 6700,281.51,32.284220833333336,2002/05/16
SN2002cx,Ia-02cx,CGCG 044-035,198.45716875000002,6.958861111111111,2002/05/12
SN2002db,Ia,NGC 5683,218.71512708333333,48.66469166666667,2002/05/18
SN2002dc,Ia,HDFN 2-264.1,189.20763333333335,62.22030648148149,2002/05/11
SN2002dd,Ia,A123655+6212,189.23062708333333,62.21280833333334,2002/05/11
SN2002de,Ia,NGC 6104,244.12658124999996,35.70838888888889,2002/06/01
SN2002df,Ia,MCG -01-53-06,311.4138770833333,-4.951308333333333,2002/06/02
SN2002dg,Ib,A145716+0554,224.31787291666666,5.900168055555556,2002/05/31
SN2002dh,II,A152449-2245,231.20562291666667,-22.76602916666667,2002/05/28
SN2002di,Ia,MCG +05-40-02,253.09708125000003,30.711111111111112,2002/06/09
SN2002dj,Ia,NGC 5018,198.25141875,-19.519081944444444,2002/06/12
SN2002dk,Ia,NGC 6616,274.43133125,22.248168055555556,2002/06/13
SN2002dl,Ia Pec,UGC 11994,335.22483124999997,33.29269166666667,2002/06/16
SN2002dm,Ia,IC 5017,308.0304180555556,-57.58427916666667,2002/05/04
SN2002dn,Ic,IC 5145,328.5936229166666,15.161720833333334,2002/06/15
SN2002do,Ia,MCG +07-41-01,299.05366875,40.43633194444444,2002/06/17
SN2002dp,Ia,NGC 7678,352.1255,22.427441666666667,2002/06/18
SN2002dq,II,NGC 7051,319.95812291666664,-8.777720833333333,2002/06/18
SN2002dr,Ia,UGC 12214,342.75416875,31.373058333333333,2002/06/24
SN2002ds,II,ESO 581-G25,228.39887708333333,-20.67736111111111,2002/06/25
SN2002dt,Ib/c,ESO 516-G5,240.94709583333335,-22.738740740740738,2002/06/26
SN2002du,II,A135318-1137,208.32616875,-11.624668055555556,2002/04/09
SN2002dv,II,UGC 11486,297.45300000000003,50.69925,2002/07/01
SN2002dw,II,UGC 11376,283.56354166666665,48.927029166666664,2002/07/04
SN2002dx,Ia,UGC 12861,359.27804166666664,29.837638888888886,2002/07/08
SN2002dy,II,MCG -01-59-24,352.0969583333333,-2.804720833333333,2002/07/08
SN2002dz,Ib,MCG -01-01-52,3.3920000000000003,-5.096029166666666,2002/07/16
SN2002ea,II,NGC 820,32.1045,14.348,2002/07/21
SN2002eb,Ia,CGCG 473-011,334.77183125,24.594388888888886,2002/07/22
SN2002ec,Ia,NGC 5910,229.85370833333332,20.88722083333333,2002/07/23
SN2002ed,II P,NGC 5468,211.65925000000001,-5.457779166666667,2002/07/27
SN2002ee,II,NGC 5772,222.91895833333334,40.61036111111111,2002/07/29
SN2002ef,Ia,NGC 7761,357.87308125000004,-13.379558333333334,2002/07/30
SN2002eg,IIb,UGC 11486,297.4468729166666,50.69822083333333,2002/07/26
SN2002eh,Ia,NGC 917,36.53520833333334,31.91255833333333,2002/08/01
SN2002ei,II,MCG -01-09-24,49.00137291666667,-5.502058333333333,2002/08/08
SN2002ej,II,NGC 6324,256.34425,75.40672083333334,2002/08/09
SN2002el,Ia,NGC 6986,314.1253770833333,-18.559529166666668,2002/08/12
SN2002em,II,UGC 3430,93.96791875,64.43030833333333,2002/08/16
SN2002en,II,UGC 12289,344.92008125,24.071529166666664,2002/08/18
SN2002eo,II,NGC 710,28.22991875,36.05616805555555,2002/08/20
SN2002ep,Ia,2MASX J21572200-0751253,329.34025,-7.856888888888888,2002/08/06
SN2002eq,Ia,A211900-1617,319.75079166666666,-16.28686111111111,2002/08/08
SN2002er,Ia,UGC 10743,257.87449999999995,7.995779166666667,2002/08/23
SN2002es,Ia Pec,UGC 2708,50.94679166666667,40.56486111111111,2002/08/23
SN2002et,Ia,MCG -04-47-10,302.12924999999996,-25.460418055555557,2002/08/24
SN2002eu,Ia,2MASXI J0149427+323730,27.43166875,32.62861111111111,2002/08/30
SN2002ev,II,A202300-0148,305.75354166666665,-1.8040583333333333,2002/08/24
SN2002ew,II P,SDSS J205430.45-000820.9,313.6270541666667,-0.14056816666666666,2002/08/24
SN2002ex,Ic,A220900-1036,332.25329166666666,-10.607168055555555,2002/08/19
SN2002ey,Ia,2MASX J23101188+0732541,347.55137708333336,7.549970833333333,2002/09/03
SN2002ez,Ia,A220020-1400,330.0872083333333,-14.00625,2002/07/23
SN2002fa,II P,GALEXASC J205221.54+020843.8,313.0908333333333,2.1449705555555556,2002/08/24
SN2002fb,Ia-91bg,NGC 759,29.45375,36.34063888888889,2002/09/06
SN2002fc,Ia,A140023+0545,210.09704166666668,5.761638888888889,2002/04/09
SN2002fd,Ia,A140354+0459,210.97533125,4.996941666666666,2002/04/09
SN2002fe,Ia,A140418+0519,211.07566874999998,5.323779166666666,2002/04/09
SN2002ff,Ia,A140339+0546,210.91591875,5.7807208333333335,2002/04/09
SN2002fg,Ia,A132425+2744,201.108,27.74275,2002/05/07
SN2002fh,Ic,A132546+2734,201.44424999999998,27.57252916666667,2002/05/09
SN2002fi,Ia,MCG -04-07-10,38.47666875,-21.041500000000003,2002/09/13
SN2002fj,II,NGC 2642,130.18791875,-4.127361111111111,2002/09/12
SN2002fk,Ia,NGC 1309,50.52379166666667,-15.40088888888889,2002/09/17
SN2002fl,Ia,A140152+0439,210.4680416666667,4.656441666666667,2002/03/16
SN2002fn,I,A140007+0454,210.03312708333334,4.9126111111111115,2002/04/12
SN2002fr,I?,A140046+0433,210.19333124999997,4.5615,2002/04/17
SN2002fs,Ia,A225400+1439,343.5037791666667,14.656805555555556,2002/09/03
SN2002ft,Ia,A231545-1655,348.94091875,-16.92644166666667,2002/09/09
SN2002fu,II,A220955+1205,332.4832916666667,12.085168055555556,2002/09/10
SN2002fw,Ia,A033237-2746,53.15631944444444,-27.779592592592593,2002/09/19
SN2002fx,Ia,A033206-2744,53.028331249999994,-27.74288888888889,2002/09/20
SN2002gb,Ia,SDSS J224321.26-000654.5,340.8388611111111,-0.11471388888888889,2002/08/28
SN2002gc,Ia,UGC 1394,28.943999999999996,46.805388888888885,2002/10/03
SN2002gd,II P,NGC 7537,348.65409270833334,4.501609583333333,2002/10/05
SN2002ge,Ia,NGC 7400,343.58954166666666,-45.340808333333335,2002/10/07
SN2002gf,Ia,2MASX J20551849-0004243,313.8246666666667,-0.07260740740740741,2002/09/27
SN2002gg,Ia,NEAT J222745.65+065548.9,336.94137291666664,6.9290819444444445,2002/10/05
SN2002gi,Ia,A135712+0433,209.30124999999998,4.554721296296296,2002/05/07
SN2002gj,I,A153625+0928,234.10625000000002,9.471667592592594,2002/05/07
SN2002gk,Ia,A153707+0936,234.28125,9.605278703703704,2002/05/07
SN2002gl,Ia,A154324+0753,235.85166805555556,7.899442592592592,2002/05/07
SN2002gm,Ia,A154657+0812,236.73750000000004,8.210278703703702,2002/05/08
SN2002gn,Ia,A015654-0106,29.22733125,-1.113611111111111,2002/10/10
SN2002go,Ia,A024543-0037,41.42983125,-0.6290819444444444,2002/10/10
SN2002gp,Ia,A015236-0013,28.15316875,-0.22541805555555555,2002/10/10
SN2002gq,II,A021029+0032,32.62370833333333,0.5380291666666667,2002/10/10
SN2002gr,Ia,A022713+0053,36.805087500000006,0.8993888888888889,2002/10/10
SN2002gs,Ia,A013956-0045,24.98516875,-0.7503319444444444,2002/10/10
SN2002gt,Ia,A024029-0022,40.12408125,-0.3794416666666667,2002/10/10
SN2002gv,Ia,A015217+0012,28.07283125,0.20480833333333334,2002/10/10
SN2002gw,II P,NGC 0922,36.26238194444445,-24.797392592592598,2002/10/13
SN2002gx,Ia,NEAT J023144.16+401646.5,37.93620833333333,40.27763888888889,2002/10/13
SN2002gy,Ic BL,UGC 2701,50.65187291666666,9.472779166666665,2002/10/16
SN2002gz,Ic,A023410-0053,38.54316875,-0.8883888888888889,2002/10/15
SN2002ha,Ia,NGC 6962,311.8272791666667,0.31267685185185184,2002/10/21
SN2002hb,Ia,A225603+1337,344.01491875,13.625279166666667,2002/09/11
SN2002hc,II,NGC 2559,124.27548472222223,-27.45764722222222,2002/10/23
SN2002hd,Ia,MCG -01-23-08,133.51593194444445,-7.187298148148148,2002/10/24
SN2002he,Ia Pec,UGC 4322,124.99512708333333,62.82033194444445,2002/10/28
SN2002hf,Ic,MCG -05-03-20,14.44891875,-27.505970833333336,2002/10/29
SN2002hg,II,NGC 3306,159.2941125,12.653622916666666,2002/10/28
SN2002hh,II,NGC 6946,308.68454166666663,60.12194166666667,2002/10/31
SN2002hi,II,A071954+1758,109.97533125,17.971776851851853,2002/10/21
SN2002hj,II P,NPM1G+04.0097,44.5389125,4.68438925925926,2002/10/20
SN2002hk,II,MCG +07-15-06,106.80854166666666,44.81283194444444,2002/11/02
SN2002hl,Ia,NGC 3665,171.16716875,38.7675,2002/11/04
SN2002hm,II,NGC 4016,179.62324999999998,27.529191666666666,2002/11/05
SN2002hn,Ic,NGC 2532,122.56219444444442,33.955392592592595,2002/11/05
SN2002ho,Ic,NGC 4210,183.82493194444444,65.98194351851852,2002/11/05
SN2002hp,Ia,A033224-2746,53.10328055555556,-27.77163611111111,2002/11/01
SN2002hr,Ia,A033222-2741,53.093975,-27.697837962962964,2002/11/01
SN2002hu,Ia,MCG +06-06-12,34.583581249999995,37.46633194444445,2002/11/07
SN2002hv,Ia,UGC 4974,140.54545833333336,33.836331944444446,2002/11/05
SN2002hw,Ia,UGC 52,1.70441875,8.63013888888889,2002/11/09
SN2002hx,II P,2MASX J08273975-1446551,126.91419444444443,-14.787694444444442,2002/11/11
SN2002hy,Ib,NGC 3464,163.66325,-21.061441666666667,2002/11/12
SN2002hz,IIb,UGC 12044,336.95641875,38.585970833333334,2002/11/16
SN2002ia,Ia,A014538+2408,26.4105,24.135529166666664,2002/10/30
SN2002ib,Ia,A005407+1733,13.531041666666667,17.56491805555556,2002/10/31
SN2002ic,Ia CSM,A013002+2153,22.510627083333333,21.88525,2002/11/13
SN2002id,Ia,A013002-0040,22.51187291666667,-0.6756680555555555,2002/10/29
SN2002ie,Ia,A013853+0059,24.72166875,0.9848083333333333,2002/10/29
SN2002if,Ic,A015004+0000,27.51879166666667,0.007331944444444445,2002/10/29
SN2002ig,II P,SDSS J013637.22+005524.9,24.153000000000002,0.9237787962962963,2002/10/29
SN2002ih,Ia,A015704-0038,29.268708333333333,-0.6339416666666666,2002/10/29
SN2002ii,Ia,A220152-0110,330.46827916666666,-1.1733740740740741,2002/10/30
SN2002ij,Ia,A211737+0030,319.40681805555556,0.508888888888889,2002/10/30
SN2002ik,II,A212554+0024,321.4761270833334,0.4148888888888889,2002/10/30
SN2002il,Ia,A225155+0036,342.98212291666664,0.6015291666666667,2002/10/30
SN2002im,Ia,A225804+0034,344.5191229166667,0.5704180555555556,2002/10/30
SN2002in,II,A214417-0014,326.07227916666665,-0.24208796296296298,2002/10/30
SN2002io,Ia,A233242+0005,353.17633125000003,0.09116805555555554,2002/10/30
SN2002ip,II,A000407+0010,1.0305,0.16749999999999998,2002/10/30
SN2002iq,II,A223207+0054,338.02927916666675,0.9155759259259261,2002/10/30
SN2002ir,Ia,A000859+0057,2.2497083333333334,0.9654708333333333,2002/10/30
SN2002is,Ia,A002315+0053,5.8127916666666675,0.8915583333333332,2002/10/30
SN2002iu,Ia,A001333-1013,3.3879180555555557,-10.21942013888889,2002/10/30
SN2002iv,Ia-91T,A021916-0744,34.81712361111111,-7.735195833333333,2002/10/30
SN2002iw,II,Anon.,355.7802083333333,-9.801438888888889,2002-11-01 00:00:00.000
SN2002ix,II?,A233100-0929,352.75355972222223,-9.48533287037037,2002/11/01
SN2002iy,Ia,A023040-0811,37.66669861111111,-8.19458048611111,2002/11/05
SN2002iz,Ia,A023120-0836,37.83639722222222,-8.603662083333333,2002/11/05
SN2002ja,Ia,A233009-0935,352.540296875,-9.583829791666668,2002/11/09
SN2002jb,Ia,A232944-0936,352.4339305555556,-9.609539444444444,2002/11/09
SN2002jc,Ia,A020727-0350,31.863675,-3.839087777777778,2002/11/09
SN2002jd,Ia,A002838+0040,7.159979166666668,0.6748055555555555,2002/11/11
SN2002je,II,A002722+2410,6.84341875,24.183081944444446,2002/11/20
SN2002jf,Ia,A023435+1217,38.64762291666666,12.290388888888888,2002/10/30
SN2002jg,Ia,NGC 7253,334.87,29.38458194444444,2002/11/23
SN2002jh,Ia,A042729+0601,66.87320833333334,6.026168055555555,2002/11/12
SN2002ji,Ib,NGC 3655,170.72145833333332,16.58611111111111,2002/11/30
SN2002jj,Ic/Ic-BL,IC 340,54.87312291666666,-13.115499999999999,2002/12/03
SN2002jl,II,A002013-0008,5.058127083333334,-0.13908194444444444,2002/11/19
SN2002jm,Ia,IC 603,154.855,-5.6540291666666675,2002/12/07
SN2002jo,Ia,NGC 5708,219.56827916666666,40.45389259259259,2002/12/11
SN2002jp,Ic,NGC 3313,159.36041875,-25.35977916666667,2002/11/23
SN2002jq,Ia,A233557-1005,353.99150000000003,-10.099122222222224,2002/11/05
SN2002jr,Ia,A020441-0509,31.17097083333334,-5.161310902777778,2002/11/09
SN2002js,Ia,A022035-0934,35.14745833333333,-9.578861111111111,2002/11/09
SN2002jt,Ia,A001336-1008,3.4029180555555563,-10.139999999999999,2002/11/28
SN2002ju,Ia,A022011-0904,35.04583194444445,-9.07708263888889,2002/12/02
SN2002jv,Ib,A020434-0351,31.145075000000002,-3.866084166666667,2002/12/06
SN2002jw,Ia,A023000-0836,37.50219444444444,-8.606233402777777,2002/12/06
SN2002jx,II,Anon.,6.725541666666667,0.3804694444444444,2002-12-06 00:00:00.000
SN2002jy,Ia,NGC 477,20.31779166666667,40.49869166666667,2002/12/17
SN2002jz,Ib,UGC 2984,63.30216874999999,13.418691666666668,2002/12/23
SN2002ka,Ia,A093041-1446,142.67344583333332,-14.782019444444444,2002/12/28
SN2002kc,Ia,A033234-2739,53.144668749999994,-27.666191666666663,2002/12/21
SN2002kd,Ia,A033222-2744,53.09305138888888,-27.740820370370372,2002/12/21
SN2002kf,Ia,CGCG 233-023,99.31379166666667,49.852831944444446,2002/12/21
SN2002kg,IIn,NGC 2403,114.257625,65.57480555555556,2002/10/26
SN2002ki,Ia,A123728+6220,189.36822500000002,62.34440185185186,2002/11/22
SN2002kk,Ia,A215858-0008,329.74437291666663,-0.1398611111111111,2002/08/15
SN2002km,Ia,A021623-0449,34.09970833333333,-4.824831944444444,2002/11/03
SN2002kn,Ia,A021645-0509,34.19045833333333,-5.164220833333333,2002/11/03
SN2002ko,Ia,A021700-0458,34.25020833333333,-4.972111111111111,2002/11/03
SN2002kr,Ia,A021734-0453,34.393791666666665,-4.896279166666666,2002/11/03
SN2002lh,Ia,A144420+3115,221.08491874999999,31.262331944444444,2002/06/09
SN2002li,Ia,A155903+5418,239.76283124999998,54.30444166666666,2002/06/04
SN2002lj,Ia,A161919+5309,244.83187291666667,53.165058333333334,2002/06/05
SN2002lk,Ia,A160655+5528,241.73300000000003,55.471720833333336,2002/06/06
SN2002ll,Ia,A163708+4124,249.28458125000003,41.410470833333335,2002/06/06
SN2002lm,II,A163904+4221,249.7674583333333,42.358918055555556,2002/06/06
SN2002ln,II,A163924+4147,249.85391527777776,41.791392592592594,2002/06/06
SN2002lo,Ia,A163956+4219,249.98508124999998,42.322361111111114,2002/06/06
SN2002lp,Ia,A164011+4228,250.04770833333336,42.47505833333334,2002/06/06
SN2002lq,Ia,A164028+4114,250.12012708333333,41.23586111111111,2002/06/06
SN2002lr,Ia,A223312+0105,338.30245833333333,1.0990819444444444,2002/06/06
SN2002ls,Ia,A223740-0038,339.42037708333334,-0.6335583333333333,2002/06/07
SN2002lt,Ic,A080859+0643,122.24941527777777,6.72708425925926,2002/12/11
SN2003A,Ib,UGC 5904,162.14109305555556,66.37484074074074,2003/01/03
SN2003B,II P,NGC 1097,41.557421874999996,-30.22920069444444,2003/01/05
SN2003C,II,UGC 439,10.337137499999999,-1.7150370370370371,2003/01/06
SN2003D,Ia,MCG -01-25-09,144.7230111111111,-4.851425925925926,2003/01/06
SN2003E,II,ESO 485-G004,69.79533229166668,-24.176811805555555,2003/01/05
SN2003F,Ia,UGC 3261,77.88746944444445,17.057897222222223,2003/01/08
SN2003G,IIn,IC 208,32.11721944444444,6.397758333333333,2003/01/08
SN2003H,Ib/Ic (Ca rich),NGC 2207,94.1070111111111,-21.37328703703704,2003/01/08
SN2003I,Ib,IC 2481,141.87288229166666,3.9293305555555555,2003/01/09
SN2003J,II,NGC 4157,182.7405111111111,50.475508333333345,2003/01/11
SN2003K,Ia,IC 1129,233.00796944444446,68.24331574074074,2003/01/11
SN2003L,Ib,NGC 3506,165.80128020833334,11.077265972222222,2003/01/12
SN2003M,Ia Pec,UGC 7224,183.3375111111111,21.64678703703704,2003/01/13
SN2003O,II,UGC 2798,54.53805277777778,40.977229629629626,2003/01/18
SN2003P,Ia,MCG +09-13-107,120.3151375,55.743008333333336,2003/01/23
SN2003Q,Ia,A020547-0452,31.4481375,-4.8800083333333335,2003/01/02
SN2003R,Ia,A020511-0442,31.296969444444443,-4.708340740740741,2003/01/02
SN2003S,Ia,MCG +09-22-94,205.33116458333333,55.67681180555556,2003/01/24
SN2003T,II P,UGC 4864,138.54606979166667,16.746681944444443,2003/01/25
SN2003U,Ia,NGC 6365,260.6902611111111,62.164008333333335,2003/01/27
SN2003V,Ia,APMUKS(BJ) B030310.79-013550.9,46.4293875,-1.4035657407407405,2003/01/16
SN2003W,Ia,UGC 5234,146.70617916666666,16.04378703703704,2003/01/28
SN2003X,Ia,UGC 11151,273.0236347222222,29.15481574074074,2003/01/28
SN2003Y,Ia,IC 522,133.64417916666667,57.17217592592592,2003/01/29
SN2003Z,II,NGC 2742,136.8852611111111,60.48820092592592,2003/01/29
SN2003aa,Ic,NGC 3367,161.65342916666668,13.758950925925925,2003/01/31
SN2003ab,II,UGC 4930,139.80526111111112,48.96920092592594,2003/02/01
SN2003ac,II,IC 3203,185.44730277777776,25.875869444444444,2003/01/07
SN2003ad,II,A145628+4521,224.11696944444444,45.352565740740744,2003/02/03
SN2003ae,Ia,2MASX J09282257+2726402,142.09411145833334,27.444647222222226,2003/01/23
SN2003af,Ia,KUG 1107+236,167.5903847222222,23.414147222222223,2003/02/03
SN2003ag,Ia,UGC 6440,171.50759305555553,1.9841194444444445,2003/02/07
SN2003ah,Ia,LOTOSS J044309.01+004553.4,70.78559305555557,0.766787037037037,2003/02/08
SN2003ai,Ia,IC 4062,195.2445111111111,39.856815740740736,2003/02/08
SN2003aj,Ia,A033244-2755,53.18471944444445,-27.918450925925924,2003/02/03
SN2003ak,Ia,A033246-2754,53.19542916666666,-27.913706249999997,2003/02/03
SN2003am,II,ESO 576-G40,200.1815527777778,-22.048200925925926,2003/02/09
SN2003an,Ia,MCG +05-32-22,201.97312291666665,28.508111111111113,2003/02/09
SN2003ao,II,NGC 2993,146.45192916666667,-14.370565740740743,2003/02/10
SN2003ap,Ia,A095052-2151,147.720103125,-21.85277152777778,2003/02/09
SN2003aq,II,NGC 5490C,212.53017916666667,17.618147222222223,2003/02/06
SN2003ar,Ia,MCG +12-15-47,240.53380277777782,70.41542592592593,2003/02/06
SN2003as,II,MCG +08-10-07,82.19088472222222,49.883090740740734,2003/02/13
SN2003at,II,MCG +11-20-23,249.69921944444445,66.02325833333333,2003/02/15
SN2003au,Ia,NGC 6095,242.7981791666667,61.26617592592592,2003/02/17
SN2003av,Ia,NEAT J080132.34+024826.7,120.38571944444446,2.8077583333333336,2003/02/04
SN2003ax,Ia,2MASX J08083589+0746399,122.14805277777778,7.778397222222222,2003/02/09
SN2003ay,Ia,NEAT J040726.40+280748.4,61.85938472222222,28.132065740740742,2003/02/19
SN2003az,Ia,A123719+6218,189.332021875,62.31040486111111,2003/02/20
SN2003bd,Ia,A123725+6213,189.3544947916667,62.221498611111116,2003/02/21
SN2003be,Ia,A123625+6206,189.10826145833335,62.11541527777778,2003/02/22
SN2003bf,Ia,2MASX J08082660+1219571,122.10980277777777,12.332287037037036,2003/02/18
SN2003bg,IIb,ESO 420-G009,62.74759479166667,-31.41398472222222,2003/02/25
SN2003bh,Ia,NEAT J100006.84+281650.0,150.02613472222222,28.281119444444442,2003/02/21
SN2003bi,Ia,2MASX J10440556+1231293,161.0248847222222,12.526315740740742,2003/02/22
SN2003bj,II P,IC 4219,199.62119583333333,-31.62713541666667,2003/02/27
SN2003bk,II,NGC 4316,185.6755930555556,9.333675925925926,2003/02/28
SN2003bl,II P,NGC 5374,209.37778958333334,6.093448194444444,2003/03/02
SN2003bm,Ic,UGC 4226,121.84530277777777,40.39564722222222,2003/03/02
SN2003bn,II P,2MASX J10023529-2110531,150.64797708333333,-21.181811805555554,2003/02/27
SN2003bp,Ib,NGC 2596,126.86590138888887,17.287369444444447,2003/03/06
SN2003br,II,MCG -05-34-18,218.6457611111111,-27.99689722222222,2003/03/07
SN2003bs,Ia,A102944+2537,157.4338430555555,25.61989722222222,2003/03/03
SN2003bt,Ia,A105522-0739,163.84367916666667,-7.6534259259259265,2003/03/09
SN2003bu,Ic,NGC 5393,210.13105277777777,-28.875758333333334,2003/03/11
SN2003bv,II,MCG +07-15-15,110.54967916666665,40.46709074074074,2003/03/12
SN2003bw,II,IC 1077,224.3435111111111,-19.212758333333333,2003/03/12
SN2003cb,II,NGC 4885,195.1385527777778,-6.85259074074074,2003/03/13
SN2003cg,Ia,NGC 3169,153.5666125,3.46725625,2003/03/21
SN2003ch,Ia,UGC 3787,109.49134305555556,9.693037037037037,2003/03/21
SN2003ci,II P,UGC 6212,167.59922708333332,4.826636333333333,2003/03/21
SN2003cn,II P,IC 0849,196.904290625,-0.9471993555555557,2003/03/29
SN2003cp,Ia,MCG +10-12-78,122.29638472222223,57.68722962962963,2003/03/30
SN2003cq,Ia,NGC 3978,179.0590527777778,60.521979629629634,2003/03/30
SN2003cr,Ic,UGC 9639,224.6480527777778,44.885119444444435,2003/03/31
